,metascore,title,console,date,Global_Sales,User_Score
5717,57,Mugen Souls Z,PS3, 2014,0.07,64.0
5718,63,NBA 06,PS2, 2005,0.22,54.0
5719,72,NBA 06,PSP, 2005,0.22,54.0
5720,80,SoulCalibur: Broken Destiny,PSP, 2009,0.51,62.0
5721,65,Operation: Vietnam,DS, 2007,0.07,63.0
5722,62,Disney's Meet the Robinsons,WII, 2007,0.19,63.0
5723,70,Tom Clancy's Ghost Recon: Jungle Storm,PS2, 2004,1.16,63.0
5724,60,Yoshi Topsy-Turvy,GBA, 2005,0.65,66.0
5725,60,Rave Master,GC, 2005,0.05,63.0
5726,66,Patrician IV,PC, 2010,0.04,64.0
5727,71,Dungeon Siege III,PS3, 2011,0.17,47.0
5728,72,Dungeon Siege III,X360, 2011,0.17,47.0
5729,72,Dungeon Siege III,PC, 2011,0.17,47.0
5730,39,Onechanbara: Bikini Samurai Squad,X360, 2009,0.13,64.0
5731,64,Yoshi's New Island,3DS, 2014,1.38,61.0
5732,43,Star Wars The Clone Wars: Republic Heroes,X360, 2009,0.03,47.0
5733,48,Star Wars The Clone Wars: Republic Heroes,WII, 2009,0.03,47.0
5734,43,Star Wars The Clone Wars: Republic Heroes,PS3, 2009,0.03,47.0
5735,46,Star Wars The Clone Wars: Republic Heroes,PC, 2009,0.03,47.0
5736,66,Spyborgs,WII, 2009,0.11,63.0
5737,54,X-Blades,PC, 2009,0.13,59.0
5738,50,X-Blades,PS3, 2009,0.13,59.0
5739,50,X-Blades,X360, 2009,0.13,59.0
5740,57,Group S Challenge,XBOX, 2003,0.02,60.0
5741,36,Fantastic Four: Rise of the Silver Surfer,PS2, 2007,0.04,48.0
5742,47,Fantastic Four: Rise of the Silver Surfer,PS3, 2007,0.04,48.0
5743,39,Fantastic Four: Rise of the Silver Surfer,WII, 2007,0.04,48.0
5744,45,Fantastic Four: Rise of the Silver Surfer,X360, 2007,0.04,48.0
5745,35,Fantastic Four: Rise of the Silver Surfer,DS, 2007,0.04,48.0
5746,70,EA Sports UFC,XONE, 2014,0.47,63.0
5747,70,EA Sports UFC,PS4, 2014,0.47,63.0
5748,71,The Crew,PC, 2014,0.16,64.0
5749,64,The Crew,XONE, 2014,0.16,64.0
5750,61,The Crew,PS4, 2014,0.16,64.0
5751,54,Steambot Chronicles: Battle Tournament,PSP, 2009,0.06,63.0
5752,52,Bionicle,PC, 2003,0.06,15.0
5753,51,Bionicle,PS2, 2003,0.06,15.0
5754,76,Your Shape: Fitness Evolved 2013,WIIU, 2012,0.13,63.0
5755,67,State of Emergency,XBOX, 2003,0.17,63.0
5756,71,State of Emergency,PS2, 2002,0.17,63.0
5757,59,Lunar: Dragon Song,DS, 2005,0.12,62.0
5758,58,BlowOut,PS2, 2003,0.23,62.0
5759,50,A Witch's Tale,DS, 2009,0.11,62.0
5760,63,Sword Art Online: Lost Song,PS4, 2015,0.25,63.0
5761,80,Guitar Hero Live,PS4, 2015,0.19,61.0
5762,81,Guitar Hero Live,XONE, 2015,0.19,61.0
5763,58,Steel Diver,3DS, 2011,0.49,63.0
5764,46,Starship Troopers,PC, 2005,0.02,61.0
5765,77,GT Advance 2: Rally Racing,GBA, 2002,0.11,60.0
5766,60,The Shoot,PS3, 2010,0.34,62.0
5767,86,Destiny: The Taken King,PS4, 2015,1.19,52.0
5768,89,Destiny: The Taken King,XONE, 2015,1.19,52.0
5769,58,Bladestorm: Nightmare,PS4, 2015,0.05,71.0
5770,59,Pac-Man Party,WII, 2010,0.61,59.0
5771,66,Star Trek Online,PC, 2010,0.02,62.0
5772,58,TRON: Evolution,PS3, 2010,0.07,60.0
5773,57,TRON: Evolution,PC, 2010,0.07,60.0
5774,58,TRON: Evolution,X360, 2010,0.07,60.0
5775,62,Tork: Prehistoric Punk,XBOX, 2005,0.03,62.0
5776,63,City Crisis,PS2, 2001,0.13,62.0
5777,77,Tiger Woods PGA Tour 14,X360, 2013,0.35,62.0
5778,74,Tiger Woods PGA Tour 14,PS3, 2013,0.35,62.0
5779,61,Emergency 2012,PC, 2010,0.07,62.0
5780,63,Fracture,X360, 2008,0.16,58.0
5781,62,Fracture,PS3, 2008,0.16,58.0
5782,63,Bounty Hounds,PSP, 2006,0.03,60.0
5783,49,Over G Fighters,X360, 2006,0.21,60.0
5784,61,Lost Planet 3,PC, 2013,0.04,62.0
5785,58,Lost Planet 3,X360, 2013,0.04,62.0
5786,61,Lost Planet 3,PS3, 2013,0.04,62.0
5787,44,Tetris Worlds,PS2, 2002,0.22,56.0
5788,47,Tetris Worlds,GC, 2002,0.22,56.0
5789,53,Tetris Worlds,XBOX, 2002,0.22,56.0
5790,54,Frogger 3D,3DS, 2011,0.21,55.0
5791,38,Bubble Bobble Revolution,DS, 2006,0.05,62.0
5792,57,Corvette,PS2, 2004,0.24,86.0
5793,59,Pokemon Mystery Dungeon: Gates to Infinity,3DS, 2013,1.27,63.0
5794,73,Zumba Fitness Rush,X360, 2012,0.18,62.0
5795,78,Far Cry Instincts Predator,X360, 2006,0.24,62.0
5796,48,Lux-Pain,DS, 2009,0.04,62.0
5797,63,Afrika,PS3, 2009,0.22,62.0
5798,54,Orphen: Scion of Sorcery,PS2, 2000,0.31,58.0
5799,43,Final Fight: Streetwise,PS2, 2006,0.02,40.0
5800,42,Final Fight: Streetwise,XBOX, 2006,0.02,40.0
5801,45,Mushroom Men: Rise of the Fungi,DS, 2008,0.11,73.0
5802,52,Hail to the Chimp,X360, 2008,0.05,45.0
5803,51,Hail to the Chimp,PS3, 2008,0.05,45.0
5804,53,Sniper: Ghost Warrior,PS3, 2011,0.16,55.0
5805,45,Sniper: Ghost Warrior,X360, 2010,0.16,55.0
5806,55,Sniper: Ghost Warrior,PC, 2010,0.16,55.0
5807,53,PlayStation Move Heroes,PS3, 2011,0.17,61.0
5808,55,Cake Mania,DS, 2007,0.11,61.0
5809,53,Doctor Lautrec and the Forgotten Knights,3DS, 2011,0.16,61.0
5810,39,Star Wars: Flight of the Falcon,GBA, 2003,0.35,58.0
5811,48,Alex Rider: Stormbreaker,DS, 2006,0.07,61.0
5812,55,Pokemon Channel,GC, 2003,0.38,60.0
5813,51,Darkest of Days,PC, 2009,0.1,48.0
5814,44,Darkest of Days,X360, 2009,0.1,48.0
5815,49,Blade II,PS2, 2002,0.13,40.0
5816,58,Assassin's Creed: Altair's Chronicles,DS, 2008,0.05,63.0
5817,35,The History Channel: Battle for the Pacific,X360, 2007,0.06,61.0
5818,36,The History Channel: Battle for the Pacific,PS3, 2008,0.06,61.0
5819,87,Resistance 2,PS3, 2008,2.46,61.0
5820,69,WWE 2K17,PS4, 2016,0.26,55.0
5821,68,WWE 2K17,XONE, 2016,0.26,55.0
5822,80,NHL 16,XONE, 2015,0.48,60.0
5823,78,NHL 16,PS4, 2015,0.48,60.0
5824,83,Madden NFL 11,PS3, 2010,0.72,54.0
5825,84,Madden NFL 11,X360, 2010,0.72,54.0
5826,60,WarTech: Senko no Ronde,X360, 2007,0.04,61.0
5827,61,Surf's Up,X360, 2007,0.04,51.0
5828,59,Surf's Up,PS3, 2007,0.04,51.0
5829,58,Front Mission Evolved,X360, 2010,0.05,51.0
5830,58,Front Mission Evolved,PS3, 2010,0.05,51.0
5831,63,Front Mission Evolved,PC, 2010,0.05,51.0
5832,61,Future Tactics: The Uprising,PS2, 2004,0.07,60.0
5833,59,Dark Void,PS3, 2010,0.02,51.0
5834,59,Dark Void,X360, 2010,0.02,51.0
5835,57,Dark Void,PC, 2010,0.02,51.0
5836,68,MotoGP 10/11,PS3, 2011,0.17,61.0
5837,60,The Legend of Spyro: The Eternal Night,WII, 2007,0.21,64.0
5838,54,The Legend of Spyro: The Eternal Night,PS2, 2007,0.21,64.0
5839,68,Banjo-Pilot,GBA, 2005,0.1,59.0
5840,80,Football Manager 2015,PC, 2014,0.46,60.0
5841,68,MotoGP 08,X360, 2008,0.35,56.0
5842,65,MotoGP 08,PS3, 2008,0.35,56.0
5843,65,MotoGP 08,PC, 2008,0.35,56.0
5844,44,MotoGP 08,WII, 2009,0.35,56.0
5845,70,Need for Speed: ProStreet,PC, 2007,0.04,59.0
5846,71,The 3rd Birthday,PSP, 2011,0.51,61.0
5847,76,WWE Day of Reckoning 2,GC, 2005,0.34,60.0
5848,80,NHL 14,PS3, 2013,0.54,59.0
5849,81,NHL 14,X360, 2013,0.54,59.0
5850,47,Sonic Boom: Shattered Crystal,3DS, 2014,0.29,63.0
5851,76,Destiny,PS4, 2014,3.37,55.0
5852,75,Destiny,XONE, 2014,3.37,55.0
5853,60,Risen 2: Dark Waters,X360, 2012,0.14,60.0
5854,69,Risen 2: Dark Waters,PC, 2012,0.14,60.0
5855,47,Risen 2: Dark Waters,PS3, 2012,0.14,60.0
5856,67,ZooCube,GC, 2002,0.02,61.0
5857,68,WWF Raw,XBOX, 2002,0.55,66.0
5858,56,Dance Factory,PS2, 2006,0.03,58.0
5859,60,Ninja Assault,PS2, 2002,0.11,53.0
5860,73,Jonah Lomu Rugby Challenge,X360, 2011,0.31,60.0
5861,64,Atari Classics Evolved,PSP, 2007,0.09,60.0
5862,61,Sherlock Holmes: The Mystery of the Mummy,PC, 2002,0.39,31.0
5863,57,Sherlock Holmes: The Mystery of the Mummy,DS, 2009,0.39,31.0
5864,53,Fairytale Fights,PS3, 2009,0.17,60.0
5865,51,Fairytale Fights,X360, 2009,0.17,60.0
5866,43,Monster Jam,X360, 2007,0.2,64.0
5867,56,World Tour Soccer 2006,PS2, 2005,0.17,60.0
5868,69,Assassin's Creed Chronicles: China,PS4, 2015,0.04,64.0
5869,67,Assassin's Creed Chronicles: China,XONE, 2015,0.04,64.0
5870,67,Assassin's Creed Chronicles: China,PC, 2015,0.04,64.0
5871,44,Hummer Badlands,XBOX, 2006,0.02,60.0
5872,57,Mario Party: Island Tour,3DS, 2013,1.92,63.0
5873,54,Lost in Blue: Shipwrecked,WII, 2008,0.08,60.0
5874,79,Forza Motorsport 5,XONE, 2013,2.2,59.0
5875,55,Showdown: Legends of Wrestling,PS2, 2004,0.3,61.0
5876,73,Formula One 2001,PS2, 2001,0.26,60.0
5877,57,NCAA Final Four 2003,PS2, 2002,0.19,60.0
5878,48,Dragon Ball Z: Sagas,GC, 2005,0.21,66.0
5879,49,Dragon Ball Z: Sagas,PS2, 2005,0.21,66.0
5880,51,Dragon Ball Z: Sagas,XBOX, 2005,0.21,66.0
5881,60,Wii Play: Motion,WII, 2011,0.92,61.0
5882,54,Spirit Camera: The Cursed Memoir,3DS, 2012,0.22,61.0
5883,69,Donkey Konga 2,GC, 2005,0.39,60.0
5884,44,Metal Dungeon,XBOX, 2002,0.03,72.0
5885,64,Prince of Persia: The Fallen King,DS, 2008,0.07,60.0
5886,40,Dragon Ball Z: Taiketsu,GBA, 2003,1.08,61.0
5887,55,Cabela's Dangerous Hunts 2011,X360, 2010,0.33,54.0
5888,84,Madden NFL 16,XONE, 2015,2.42,61.0
5889,83,Madden NFL 16,PS4, 2015,2.42,61.0
5890,65,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,WII, 2008,0.7,59.0
5891,46,Bus Simulator 16,PC, 2016,0.03,61.0
5892,70,Tenchu: Return From Darkness,XBOX, 2004,0.21,70.0
5893,71,Shrek 2,PS2, 2004,0.55,84.0
5894,55,Shrek 2,PC, 2004,0.55,84.0
5895,70,Shrek 2,GC, 2004,0.55,84.0
5896,72,Shrek 2,XBOX, 2004,0.55,84.0
5897,72,Shrek 2,GBA, 2004,0.55,84.0
5898,67,Namco Museum DS,DS, 2007,1.29,59.0
5899,70,100 Classic Books,DS, 2010,0.66,60.0
5900,70,Crackdown 2,X360, 2010,1.12,60.0
5901,70,Homefront,X360, 2011,0.24,55.0
5902,70,Homefront,PS3, 2011,0.24,55.0
5903,70,Homefront,PC, 2011,0.24,55.0
5904,70,Brink,PC, 2011,0.18,60.0
5905,68,Brink,X360, 2011,0.18,60.0
5906,72,Brink,PS3, 2011,0.18,60.0
5907,47,Prison Break: The Conspiracy,PC, 2010,0.21,47.0
5908,40,Prison Break: The Conspiracy,X360, 2010,0.21,47.0
5909,42,Prison Break: The Conspiracy,PS3, 2010,0.21,47.0
5910,72,Anno 2205,PC, 2015,0.25,59.0
5911,57,Arctic Thunder,XBOX, 2001,0.36,53.0
5912,45,Arctic Thunder,PS2, 2001,0.36,53.0
5913,55,Bullet Witch,X360, 2007,0.1,61.0
5914,72,Fantavision,PS2, 2000,0.47,63.0
5915,49,Castlevania Judgment,WII, 2008,0.16,59.0
5916,65,Darkspore,PC, 2011,0.12,60.0
5917,56,Viva Pinata: Party Animals,X360, 2007,0.23,62.0
5918,56,Carnival Games,WII, 2007,2.03,33.0
5919,48,Carnival Games,DS, 2008,2.03,33.0
5920,59,NBA Live 16,PS4, 2015,0.11,56.0
5921,60,NBA Live 16,XONE, 2015,0.11,56.0
5922,47,Monster Jam: Maximum Destruction,PS2, 2002,0.65,60.0
5923,58,Time Crisis: Razing Storm,PS3, 2010,0.54,59.0
5924,62,FIFA 06: Road to FIFA World Cup,X360, 2005,0.15,60.0
5925,65,World Destruction League: Thunder Tanks,PS2, 2000,0.17,12.0
5926,35,Bad Boys: Miami Takedown,XBOX, 2004,0.05,20.0
5927,35,Bad Boys: Miami Takedown,GC, 2004,0.05,20.0
5928,37,Shifters,PS2, 2002,0.05,59.0
5929,85,Star Wars: The Old Republic,PC, 2011,2.96,59.0
5930,55,Genji: Days of the Blade,PS3, 2006,0.75,58.0
5931,81,Skylanders: Spyro's Adventure,WII, 2011,0.57,49.0
5932,78,Skylanders: Spyro's Adventure,X360, 2011,0.57,49.0
5933,77,Skylanders: Spyro's Adventure,PS3, 2011,0.57,49.0
5934,82,Skylanders: Spyro's Adventure,3DS, 2011,0.57,49.0
5935,51,Cubic Ninja,3DS, 2011,0.1,59.0
5936,93,Mass Effect 3,X360, 2012,0.97,55.0
5937,89,Mass Effect 3,PC, 2012,0.97,55.0
5938,93,Mass Effect 3,PS3, 2012,0.97,55.0
5939,52,Sniper: Ghost Warrior 2,PS3, 2013,0.08,58.0
5940,52,Sniper: Ghost Warrior 2,PC, 2013,0.08,58.0
5941,52,Sniper: Ghost Warrior 2,X360, 2013,0.08,58.0
5942,49,Yaiba: Ninja Gaiden Z,PC, 2014,0.05,53.0
5943,50,Yaiba: Ninja Gaiden Z,X360, 2014,0.05,53.0
5944,43,Yaiba: Ninja Gaiden Z,PS3, 2014,0.05,53.0
5945,43,Enemy Front,PS3, 2014,0.04,58.0
5946,35,Enemy Front,X360, 2014,0.04,58.0
5947,52,Enemy Front,PC, 2014,0.04,58.0
5948,51,NBA Live 09 All-Play,WII, 2008,0.22,59.0
5949,43,Rengoku: The Tower of Purgatory,PSP, 2005,0.11,56.0
5950,55,Teenage Mutant Ninja Turtles: Mutants in Manhattan,XONE, 2016,0.04,60.0
5951,44,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS4, 2016,0.04,60.0
5952,58,Star Wars: Obi-Wan,XBOX, 2001,0.7,59.0
5953,72,Republique,PS4, 2016,0.01,58.0
5954,76,World of Tanks,XONE, 2015,0.29,37.0
5955,80,World of Tanks,PS4, 2016,0.29,37.0
5956,80,World of Tanks,PC, 2011,0.29,37.0
5957,64,F1 Race Stars,X360, 2012,0.02,54.0
5958,61,F1 Race Stars,PS3, 2012,0.02,54.0
5959,62,F1 Race Stars,PC, 2012,0.02,54.0
5960,65,Children of Mana,DS, 2006,0.48,60.0
5961,38,Terminator 3: Rise of the Machines,PS2, 2003,0.14,20.0
5962,35,Terminator 3: Rise of the Machines,XBOX, 2003,0.14,20.0
5963,48,Crazy Taxi: Catch a Ride,GBA, 2003,0.3,59.0
5964,56,Deadliest Catch: Alaskan Storm,X360, 2008,0.05,59.0
5965,62,NBA ShootOut 2003,PS2, 2002,0.23,59.0
5966,87,World of Warcraft: Warlords of Draenor,PC, 2014,0.47,59.0
5967,55,Medal of Honor: Warfighter,PS3, 2012,0.33,54.0
5968,53,Medal of Honor: Warfighter,X360, 2012,0.33,54.0
5969,55,Medal of Honor: Warfighter,PC, 2012,0.33,54.0
5970,78,Madden NFL 12,X360, 2011,2.25,55.0
5971,79,Madden NFL 12,PS3, 2011,2.25,55.0
5972,82,SingStar,PS3, 2008,1.13,59.0
5973,59,Sega Bass Fishing,WII, 2008,0.5,63.0
5974,45,Golden Axe: Beast Rider,X360, 2008,0.32,56.0
5975,44,Golden Axe: Beast Rider,PS3, 2008,0.32,56.0
5976,66,The Black Eyed Peas Experience,X360, 2011,0.32,58.0
5977,49,Ninja Reflex,WII, 2008,0.12,60.0
5978,41,Iron Man 2,X360, 2010,0.27,59.0
5979,41,Iron Man 2,PS3, 2010,0.27,59.0
5980,41,Iron Man 2,WII, 2010,0.27,59.0
5981,60,Ratatouille,GC, 2007,0.14,56.0
5982,60,Naruto Shippuden: Legends: Akatsuki Rising,PSP, 2009,0.15,62.0
5983,78,The Sims 4: City Living,PC, 2016,0.1,57.0
5984,44,State of Emergency 2,PS2, 2006,0.08,58.0
5985,67,East India Company,PC, 2009,0.02,57.0
5986,60,Guilty Gear Dust Strikers,DS, 2006,0.05,58.0
5987,62,NHL 2K11,WII, 2009,0.27,58.0
5988,71,The Elder Scrolls Online,PC, 2014,0.9,57.0
5989,55,Kingdom Under Fire: Circle of Doom,X360, 2008,0.37,59.0
5990,49,Marvel Super Hero Squad,WII, 2009,0.36,62.0
5991,66,Atari Anthology,PS2, 2004,0.4,43.0
5992,57,Guitar Hero: Van Halen,X360, 2009,0.27,47.0
5993,50,Guitar Hero: Van Halen,WII, 2009,0.27,47.0
5994,59,Guitar Hero: Van Halen,PS3, 2009,0.27,47.0
5995,66,Aeon Flux,PS2, 2005,0.01,30.0
5996,69,Aeon Flux,XBOX, 2005,0.01,30.0
5997,50,Dino Stalker,PS2, 2002,0.22,63.0
5998,53,Ragnarok DS,DS, 2010,0.22,58.0
5999,32,Land of the Dead: Road to Fiddler's Green,XBOX, 2005,0.06,58.0
6000,54,The Italian Job,XBOX, 2003,0.08,58.0
6001,59,The Italian Job,PC, 2002,0.08,58.0
6002,55,The Italian Job,PS2, 2003,0.08,58.0
6003,54,Duke Nukem Forever,PC, 2011,0.41,57.0
6004,51,Duke Nukem Forever,PS3, 2011,0.41,57.0
6005,49,Duke Nukem Forever,X360, 2011,0.41,57.0
6006,72,Tetris Party Deluxe,WII, 2010,0.56,58.0
6007,50,Spyro: Shadow Legacy,DS, 2005,0.16,57.0
6008,60,Bratz: Rock Angelz,PS2, 2005,0.38,51.0
6009,80,Tom Clancy's Splinter Cell: Double Agent,PC, 2006,0.06,71.0
6010,45,7 Days to Die,PS4, 2016,0.05,52.0
6011,35,7 Days to Die,XONE, 2016,0.05,52.0
6012,73,Madden NFL 25,XONE, 2013,0.81,59.0
6013,80,Madden NFL 25,X360, 2013,0.81,59.0
6014,74,Madden NFL 25,PS4, 2013,0.81,59.0
6015,76,Madden NFL 25,PS3, 2013,0.81,59.0
6016,45,Without Warning,PS2, 2005,0.02,20.0
6017,45,Without Warning,XBOX, 2005,0.02,20.0
6018,63,Altered Beast: Guardian of the Realms,GBA, 2002,0.09,48.0
6019,30,ShellShock 2: Blood Trails,X360, 2009,0.08,48.0
6020,40,ShellShock 2: Blood Trails,PC, 2009,0.08,48.0
6021,35,ShellShock 2: Blood Trails,PS3, 2009,0.08,48.0
6022,70,Cities XL 2011,PC, 2010,0.02,57.0
6023,85,Far Cry Instincts,XBOX, 2005,0.57,57.0
6024,58,Cartoon Network: Punch Time Explosion,3DS, 2011,0.1,59.0
6025,70,Age of Empires Online,PC, 2011,0.06,56.0
6026,38,Dead or Alive Paradise,PSP, 2010,0.18,56.0
6027,83,Call of Duty: Advanced Warfare,PS4, 2014,0.41,45.0
6028,81,Call of Duty: Advanced Warfare,XONE, 2014,0.41,45.0
6029,78,Call of Duty: Advanced Warfare,PC, 2014,0.41,45.0
6030,71,Major League Baseball 2K6,XBOX, 2006,0.33,57.0
6031,70,Major League Baseball 2K6,PS2, 2006,0.33,57.0
6032,66,Major League Baseball 2K6,X360, 2006,0.33,57.0
6033,44,Jonny Moseley Mad Trix,PS2, 2001,0.14,57.0
6034,47,Call of Juarez: The Cartel,X360, 2011,0.11,33.0
6035,45,Call of Juarez: The Cartel,PS3, 2011,0.11,33.0
6036,51,Call of Juarez: The Cartel,PC, 2011,0.11,33.0
6037,72,Mirror's Edge Catalyst,XONE, 2016,0.06,44.0
6038,69,Mirror's Edge Catalyst,PS4, 2016,0.06,44.0
6039,74,Mirror's Edge Catalyst,PC, 2016,0.06,44.0
6040,75,Paper Mario: Sticker Star,3DS, 2012,2.3,56.0
6041,71,TouchMaster,DS, 2007,2.0,57.0
6042,65,Risen 3: Titan Lords,PC, 2014,0.06,44.0
6043,44,Risen 3: Titan Lords,X360, 2014,0.06,44.0
6044,36,Risen 3: Titan Lords,PS3, 2014,0.06,44.0
6045,43,Naughty Bear,PS3, 2010,0.4,56.0
6046,43,Naughty Bear,X360, 2010,0.4,56.0
6047,75,Tiger Woods PGA Tour 13,PS3, 2012,0.51,56.0
6048,77,Tiger Woods PGA Tour 13,X360, 2012,0.51,56.0
6049,52,SoulCalibur Legends,WII, 2007,0.18,57.0
6050,74,Super Monkey Ball: Banana Blitz,WII, 2006,2.24,57.0
6051,55,The Cursed Crusade,PC, 2011,0.03,60.0
6052,45,The Cursed Crusade,PS3, 2011,0.03,60.0
6053,39,The Cursed Crusade,X360, 2011,0.03,60.0
6054,79,EA Sports UFC 2,PS4, 2016,0.41,60.0
6055,76,EA Sports UFC 2,XONE, 2016,0.41,60.0
6056,53,Tom Clancy's Splinter Cell 3D,3DS, 2011,0.3,55.0
6057,55,Dragon Ball Z: Ultimate Tenkaichi,X360, 2011,0.54,58.0
6058,58,Dragon Ball Z: Ultimate Tenkaichi,PS3, 2011,0.54,58.0
6059,58,Alone in the Dark,X360, 2008,0.01,57.0
6060,55,Alone in the Dark,PC, 2008,0.01,57.0
6061,47,Alone in the Dark,PS2, 2008,0.01,57.0
6062,39,Alone in the Dark,WII, 2008,0.01,57.0
6063,67,Circus Maximus: Chariot Wars,XBOX, 2002,0.07,50.0
6064,50,Rugby World Cup 2011,PS3, 2011,0.28,39.0
6065,55,Rugby World Cup 2011,X360, 2011,0.28,39.0
6066,85,Football Manager 2014,PC, 2013,0.64,55.0
6067,54,Stacked with Daniel Negreanu,PC, 2006,0.07,53.0
6068,63,Stacked with Daniel Negreanu,PS2, 2006,0.07,53.0
6069,58,The Terminator: Dawn of Fate,PS2, 2002,0.15,52.0
6070,53,The Terminator: Dawn of Fate,XBOX, 2002,0.15,52.0
6071,54,Buzz Lightyear of Star Command,PS, 2000,0.63,53.0
6072,56,Touch the Dead,DS, 2007,0.22,56.0
6073,53,Dark Angel: Vampire Apocalypse,PS2, 2001,0.09,56.0
6074,79,Gears of War: Judgment,X360, 2013,1.57,54.0
6075,82,FIFA 15,PS4, 2014,0.28,42.0
6076,82,FIFA 15,XONE, 2014,0.28,42.0
6077,82,FIFA 15,PC, 2014,0.28,42.0
6078,61,FaceBreaker K.O. Party,WII, 2008,0.22,56.0
6079,78,NHL 17,PS4, 2016,0.24,40.0
6080,77,NHL 17,XONE, 2016,0.24,40.0
6081,44,Superman: The Man of Steel,XBOX, 2002,0.13,60.0
6082,83,Madden NFL 17,XONE, 2016,1.23,59.0
6083,82,Madden NFL 17,PS4, 2016,1.23,59.0
6084,67,Still Life 2,PC, 2009,0.02,57.0
6085,70,NCAA Basketball 09,X360, 2008,0.22,56.0
6086,69,Silent Hill HD Collection,X360, 2012,0.19,56.0
6087,70,Silent Hill HD Collection,PS3, 2012,0.19,56.0
6088,45,Earthworm Jim 2,GBA, 2002,0.03,57.0
6089,69,MotoGP 09/10,X360, 2010,0.17,57.0
6090,70,MotoGP 09/10,PS3, 2010,0.17,57.0
6091,90,World of Warcraft: Cataclysm,PC, 2010,2.08,56.0
6092,61,Cities XL 2012,PC, 2011,0.07,56.0
6093,52,NeverDead,X360, 2012,0.1,55.0
6094,50,NeverDead,PS3, 2012,0.1,55.0
6095,50,Soldier of Fortune: Payback,X360, 2007,0.15,54.0
6096,50,Soldier of Fortune: Payback,PS3, 2007,0.15,54.0
6097,45,Soldier of Fortune: Payback,PC, 2007,0.15,54.0
6098,36,Jeremy McGrath Supercross World,GC, 2002,0.12,56.0
6099,35,Jeremy McGrath Supercross World,PS2, 2001,0.12,56.0
6100,41,Mana Khemia: Student Alliance,PSP, 2009,0.1,53.0
6101,64,Star Trek: Legacy,X360, 2006,0.02,40.0
6102,56,Star Trek: Legacy,PC, 2006,0.02,40.0
6103,57,Legend: Hand of God,PC, 2008,0.02,58.0
6104,36,Damnation,X360, 2009,0.07,56.0
6105,41,Damnation,PC, 2009,0.07,56.0
6106,36,Damnation,PS3, 2009,0.07,56.0
6107,48,Spyro: Enter the Dragonfly,GC, 2002,0.71,51.0
6108,56,Spyro: Enter the Dragonfly,PS2, 2002,0.71,51.0
6109,70,Ferrari F355 Challenge,PS2, 2002,0.05,44.0
6110,42,Coraline,WII, 2009,0.05,55.0
6111,62,Finding Nemo,GC, 2003,0.89,55.0
6112,56,WWE 2K15,XONE, 2014,0.57,57.0
6113,62,WWE 2K15,PS4, 2014,0.57,57.0
6114,56,MySims SkyHeroes,X360, 2010,0.1,55.0
6115,67,MySims SkyHeroes,WII, 2010,0.1,55.0
6116,49,Damage Inc.: Pacific Squadron WWII,X360, 2012,0.07,55.0
6117,57,Little Deviants,VITA, 2012,0.3,55.0
6118,53,Lord of Arcana,PSP, 2011,0.32,55.0
6119,59,WarJetz,PS2, 2001,0.04,55.0
6120,76,NCAA Football 13,X360, 2012,0.89,41.0
6121,79,NCAA Football 13,PS3, 2012,0.89,41.0
6122,59,Ultimate Band,WII, 2008,0.23,55.0
6123,60,Harry Potter and the Half-Blood Prince,WII, 2009,0.03,61.0
6124,64,Harry Potter and the Half-Blood Prince,PC, 2009,0.03,61.0
6125,66,Harry Potter and the Half-Blood Prince,PS3, 2009,0.03,61.0
6126,48,Harry Potter and the Half-Blood Prince,DS, 2009,0.03,61.0
6127,64,Harry Potter and the Half-Blood Prince,X360, 2009,0.03,61.0
6128,78,Skylanders Imaginators,XONE, 2016,0.1,60.0
6129,72,Skylanders Imaginators,Switch, 2017,0.1,60.0
6130,79,Skylanders Imaginators,PS4, 2016,0.1,60.0
6131,48,Zathura,XBOX, 2005,0.02,55.0
6132,43,Zathura,PS2, 2005,0.02,55.0
6133,61,Ar tonelico Qoga: Knell of Ar Ciel,PS3, 2011,0.24,54.0
6134,81,Sid Meier's Civilization: Beyond Earth,PC, 2014,0.36,55.0
6135,56,Dungeon Explorer: Warriors of Ancient Arts,PSP, 2008,0.01,55.0
6136,43,Pac-Man Party 3D,3DS, 2011,0.15,54.0
6137,66,Superstars V8 Racing,PS3, 2010,0.03,49.0
6138,55,Super Monkey Ball 3D,3DS, 2011,0.49,55.0
6139,59,Victorious Boxers: Revolution,WII, 2007,0.14,54.0
6140,31,Toy Shop,DS, 2008,0.03,54.0
6141,74,The Sims 3: Late Night Expansion Pack,PC, 2010,1.7,53.0
6142,51,PDC World Championship Darts 2008,WII, 2009,0.24,54.0
6143,82,Shin Megami Tensei: Nocturne,PS2, 2004,0.38,87.0
6144,49,Warriors of Might and Magic,PS2, 2001,0.17,45.0
6145,64,Cranium Kabookii,WII, 2007,0.14,54.0
6146,51,Where the Wild Things Are,X360, 2009,0.11,48.0
6147,53,Where the Wild Things Are,PS3, 2009,0.11,48.0
6148,69,Alone in the Dark: Inferno,PS3, 2008,0.13,56.0
6149,50,Valhalla Knights 2,PSP, 2008,0.23,54.0
6150,50,Deca Sports,WII, 2008,2.5,54.0
6151,73,Grand Slam Tennis 2,PS3, 2012,0.18,51.0
